578	53	1	Bielefeld University	DE	DE	1969
579	53	1	Vinoba Bhave University	IN	HI	1992
580	53	1	Adnan Menderes University	TR	TR	1992
581	53	1	University of Flensburg	DE	DE	1994
582	52	1	Mines ParisTech	FR	FR	1783
583	52	1	Indian Institute of Technology Kanpur	IN	HI	1959
584	52	1	University of Tromsø	NO	WR	1968
585	52	1	Tanta University	EG	AR	1972
586	52	1	Çukurova University	TR	TR	1973
587	52	1	University of Peloponnese	GR	EL	2002
588	51	2	University of South Florida	US	EN	1956
589	51	2	University of Oulu	FI	WR	1958
590	51	1	University of Duisburg-Essen	DE	DE	1654
591	51	1	Osaka City University	JP	JA	1880
592	51	1	Xi'an Jiaotong University	CN	ZH	1896
593	51	1	Kookmin University	KR	KO	1946
594	51	1	Bu-Ali Sina University	IR	FA	1973
595	51	1	Erciyes University	TR	TR	1978
596	51	1	Ionian University	GR	EL	1984
597	51	1	Universiti Teknologi Petronas	MY	MS	1997
598	51	1	West Bengal University of Technology	IN	HI	2000
599	50	3	Texas A&amp;M University	US	EN	1876
600	50	1	Ryukoku University	JP	JA	1639
601	50	1	Technische Universität Darmstadt	DE	DE	1877
602	50	1	Hanoi Medical University	VN	VI	1902
603	50	1	Kyungpook National University	KR	KO	1907
604	50	1	University of Los Andes (Colombia)	CO	ES	1948
605	50	1	Shri Govindram Seksaria Institute of Technology and Science	IN	HI	1952
606	50	1	University of Paris III: Sorbonne Nouvelle	FR	FR	1971
607	50	1	An-Najah National University	PS	AR	1977
608	49	3	University of Kansas	US	EN	1865
609	49	2	University of Fribourg	CH	DE	1582
610	49	2	Federal University of Rio Grande do Norte	BR	PT	1960
611	49	1	Meiji Gakuin University	JP	JA	1863
612	49	1	Kraków University of Economics	PL	PL	1925
613	49	1	East China Normal University	CN	ZH	1951
614	49	1	University of the City of Manila	PH	EN	1965
615	49	1	University of Konstanz	DE	DE	1966
616	49	1	Universidade Nova de Lisboa	PT	PT	1973
617	49	1	Tun Hussein Onn University of Malaysia	MY	MS	1993
618	48	2	University of Utah	US	EN	1850
619	48	2	Monash University	AU	EN	1958
620	48	1	University of Vermont	US	EN	1791
621	48	1	Plekhanov Russian University of Economics	RU	RU	1907
622	48	1	Fluminense Federal University	BR	PT	1912
623	48	1	Paris Dauphine University	FR	FR	1968
624	48	1	University of Córdoba (Spain)	ES	ES	1972
625	48	1	Akdeniz University	TR	TR	1982
626	48	1	Mae Fah Luang University	TH	TH	1998
627	47	3	Concordia University	CA	EN	1896
628	47	1	Loyola University Chicago	US	EN	1870
629	47	1	Federal University of Paraná	BR	PT	1912
630	47	1	Technical University of Cluj-Napoca	RO	WR	1920
631	47	1	Ural State University	RU	RU	1920
632	47	1	Technological University of Pereira	CO	ES	1958
633	47	1	University of Düsseldorf	DE	DE	1965
634	47	1	Universiti Teknikal Malaysia Melaka	MY	MS	2000
635	46	2	Tufts University	US	EN	1852
636	46	2	Cardiff University	UK	EN	1883
637	46	2	City University London	UK	EN	1966
638	46	1	University of Caen Lower Normandy	FR	FR	1432
639	46	1	University of Sassari	IT	IT	1562
640	46	1	Yogyakarta State University	ID	WR	1964
641	46	1	Anna University	IN	HI	1978
642	46	1	Sirindhorn International Institute of Technology	TH	TH	1992
643	46	1	TecMilenio University	MX	ES	2002
644	46	1	Tokyo Metropolitan University	JP	JA	2005
645	45	1	National University of Kyiv-Mohyla Academy	UA	WR	1615
646	45	1	University of Mannheim	DE	DE	1763
647	45	1	Royal Holloway, University of London	UK	EN	1849
648	45	1	Wrocław Medical University	PL	PL	1950
649	45	1	Jadavpur University	IN	HI	1955
650	45	1	West University of Timișoara	RO	WR	1962
651	45	1	Federal University of Uberlândia	BR	PT	1969
652	44	3	University of Colorado Boulder	US	EN	1876
653	44	1	Niigata University	JP	JA	1870
654	44	1	Gdańsk Medical University	PL	PL	1945
655	44	1	State University of New York	US	EN	1948
656	44	1	Karnatak University	IN	HI	1949
657	44	1	Ho Chi Minh City University of Technology	VN	VI	1957
658	44	1	UCSI University	MY	MS	1986
659	44	1	Bahçeşehir University	TR	TR	1998
660	44	1	University of Western Macedonia	GR	EL	2004
661	43	3	Ohio Wesleyan University	US	EN	1842
662	43	2	Wrocław University of Economics	PL	PL	2008
663	43	1	University of South Africa	ZA	WR	1873
664	43	1	Universidad Adventista del Plata	AR	ES	1898
665	43	1	Kyiv Polytechnic Institute	UA	WR	1898
666	43	1	Kyonggi University	KR	KO	1947
667	43	1	National Economics University (Vietnam)	VN	VI	1956
668	43	1	University of Jordan	JO	AR	1962
669	43	1	Brunel University London	UK	EN	1966
670	43	1	Holon Institute of Technology	IL	HE	1969
671	43	1	Okan University	TR	TR	1999
672	42	1	Liverpool Hope University	UK	EN	1844
673	42	1	Oregon State University	US	EN	1868
674	42	1	Ochanomizu University	JP	JA	1875
675	42	1	University of Queensland	AU	EN	1909
676	42	1	Chosun University	KR	KO	1946
677	42	1	National Institute of Technology, Karnataka	IN	HI	1960
678	42	1	Kazimierz Wielki University in Bydgoszcz	PL	PL	1969
679	42	1	National University of Río Cuarto	AR	ES	1971
680	42	1	Beykent University	TR	TR	1997
681	42	1	Universiti Malaysia Pahang	MY	MS	2002
682	41	1	University of Missouri	US	EN	1839
683	41	1	Pai Chai University	KR	KO	1885
684	41	1	Poznań University of Economics	PL	PL	1926
685	41	1	Alzahra University	IR	FA	1964
686	41	1	Trakya University	TR	TR	1982
687	41	1	Pablo de Olavide University	ES	ES	1997
688	40	2	University of New South Wales	UK	EN	1949
689	40	1	University of Georgia	US	EN	1785
690	40	1	University of Ottawa	CA	EN	1848
691	40	1	University of Maine	US	EN	1865
692	40	1	Virginia Tech	US	EN	1872
693	40	1	Vikram University	IN	HI	1957
694	40	1	Kyoto Sangyo University	JP	JA	1965
695	40	1	National University of Central Buenos Aires	AR	ES	1974
696	40	1	Kocaeli University	TR	TR	1976
697	40	1	Selye János University	SK	WR	2004
698	39	2	Vanderbilt University	US	EN	1873
699	39	1	University of Bergen	NO	WR	1825
700	39	1	University of Rochester	US	EN	1850
701	39	1	Ca' Foscari University of Venice	IT	IT	1868
702	39	1	Australian National University	AU	EN	1946
703	39	1	University of Bremen	DE	DE	1971
704	39	1	Payap University	TH	TH	1974
705	39	1	Sri Ramachandra Medical College and Research Institute	IN	HI	1985
706	39	1	Rzeszów University	PL	PL	2001
707	38	2	University of Reading	UK	EN	1926
708	38	1	University of Havana	CU	ES	1728
709	38	1	Vienna University of Technology	AT	DE	1815
710	38	1	Teikyo University	JP	JA	1931
711	38	1	Université de Sherbrooke	CA	EN	1954
712	38	1	Rabindra Bharati University	IN	HI	1962
713	38	1	Florida International University	US	EN	1965
714	38	1	University of Swaziland	SZ	EN	1982
715	38	1	Pamukkale University	TR	TR	1992
716	38	1	University of Gafsa	TN	AR	2004
717	37	2	University of the Faroe Islands	FO	DA	1965
718	37	1	University of Trier	DE	DE	1473
719	37	1	University of Cagliari	IT	IT	1606
720	37	1	Glasgow Caledonian University	UK	EN	1875
721	37	1	Bangalore University	IN	HI	1886
722	37	1	Saitama University	JP	JA	1949
723	37	1	Chonnam National University	KR	KO	1952
724	37	1	Diponegoro University	ID	WR	1957
725	37	1	Afyon Kocatepe University	TR	TR	1992
726	36	1	Sampurnanand Sanskrit University	IN	HI	1791
727	36	1	National University of Saint Augustine	PE	ES	1828
728	36	1	Kharazmi University	IR	FA	1919
729	36	1	University of Bari	IT	IT	1925
730	36	1	Kumamoto University	JP	JA	1925
731	36	1	Northwestern Polytechnical University	CN	ZH	1938
732	36	1	Mohammed V University	MA	AR	1957
733	36	1	European University Cyprus	CY	EL	1961
734	36	1	University of Strathclyde	UK	EN	1964
735	36	1	Jan Kochanowski University	PL	PL	1969
736	35	2	University of Alabama	US	EN	1831
737	35	1	Jinan University	CN	ZH	1906
738	35	1	Kokushikan University	JP	JA	1917
739	35	1	Chaudhary Charan Singh University	IN	HI	1965
740	35	1	Yaşar University	TR	TR	2001
741	34	2	University of Bamberg	DE	DE	1647
742	34	2	Tbilisi State University	GE	WR	1918
743	34	2	University of the Bío Bío	CL	ES	1947
744	34	1	University of Oregon	US	EN	1876
745	34	1	Perm State University	RU	RU	1916
746	34	1	Medical University of Silesia	PL	PL	1948
747	34	1	Saha Institute of Nuclear Physics	IN	HI	1949
748	34	1	Sakarya University	TR	TR	1970
749	34	1	Anton de Kom University of Suriname	SR	NL	1983
750	34	1	Jacobs University Bremen	DE	DE	2001
751	33	2	Viadrina European University	DE	DE	1506
752	33	2	Washington State University	US	EN	1890
753	33	1	Braunschweig University of Technology	DE	DE	1745
754	33	1	Illinois Institute of Technology	US	EN	1890
755	33	1	Tianjin University	CN	ZH	1895
756	33	1	Ural State Technical University	RU	RU	1920
757	33	1	Seijo University	JP	JA	1950
758	33	1	Beirut Arab University	LB	AR	1960
759	33	1	Universiti Brunei Darussalam	BN	MS	1985
760	33	1	University of Zielona Góra	PL	PL	2001
761	33	1	Ramakrishna Mission Vivekananda University	IN	HI	2005
762	32	2	United Nations University	JP	EN	1973
763	32	1	University of Salzburg	AT	DE	1622
764	32	1	Queen's University	CA	EN	1841
765	32	1	University of Illinois at Chicago	US	EN	1858
766	32	1	Kent State University	US	EN	1910
767	32	1	Voronezh State University	RU	RU	1918
768	32	1	Sejong University	KR	KO	1940
769	32	1	Beijing Institute of Technology	CN	ZH	1940
770	32	1	University of Aleppo	SY	AR	1958
771	32	1	University of Aveiro	PT	PT	1973
772	32	1	Yazd University	IR	FA	1987
773	32	1	West Bengal University of Health Sciences	IN	HI	2003
774	31	1	University of Santo Tomas	PH	EN	1611
775	31	1	National Institute of Technology, Durgapur	IN	HI	1960
776	31	1	Krasnoyarsk State University	RU	RU	1963
777	31	1	Central Queensland University	UK	EN	1967
778	31	1	University of Rennes 2 – Upper Brittany	FR	FR	1969
779	31	1	Wonkwang University	KR	KO	1971
780	30	1	Sofia University	BG	WR	1888
781	30	1	Loughborough University	UK	EN	1909
782	30	1	ENSAE ParisTech	FR	FR	1942
783	30	1	Curtin University	AU	EN	1986
784	30	1	West Bengal University of Animal and Fishery Sciences	IN	HI	1995
785	30	1	German University in Cairo	EG	AR	2003
786	29	1	Indian Institute of Engineering Science and Technology, Shibpur	IN	HI	1856
787	29	1	Stellenbosch University	ZA	WR	1866
788	29	1	Saratov State University	RU	RU	1909
789	29	1	Hunan University	CN	ZH	1926
790	29	1	Kanagawa University	JP	JA	1928
791	29	1	University of Augsburg	DE	DE	1970
792	29	1	University of Economics, Ho Chi Minh City	VN	VI	1976
793	29	1	Soonchunhyang University	KR	KO	1978
794	29	1	University of Burgos	ES	ES	1994
795	28	2	Seikei University	JP	JA	1906
796	28	1	Yunnan University	CN	ZH	1922
797	28	1	Petrozavodsk State University	RU	RU	1940
798	28	1	Shinshu University	JP	JA	1949
799	28	1	Jean Moulin University Lyon 3	FR	FR	1973
800	28	1	London South Bank University	UK	EN	1992
801	28	1	Bangkokthonburi University	TH	TH	2002
802	28	1	Indian Institute of Technology, Hyderabad	IN	HI	2008
803	27	1	University of Ferrara	IT	IT	1391
804	27	1	University of Massachusetts Amherst	US	EN	1863
805	27	1	Lehigh University	US	EN	1865
806	27	1	Federal University of São Paulo	BR	PT	1933
807	27	1	Deen Dayal Upadhyay Gorakhpur University	IN	HI	1957
808	27	1	University of Magdalena	CO	ES	1958
809	26	2	University of Potsdam	DE	DE	1991
810	26	1	Lumière University Lyon 2	FR	FR	1835
811	26	1	Juntendo University	JP	JA	1838
812	26	1	University of Wisconsin System	US	EN	1848
813	26	1	Autonomous University of Baja California	MX	ES	1957
814	26	1	University of Tirana	AL	WR	1957
815	26	1	Motilal Nehru National Institute of Technology Allahabad	IN	HI	1961
816	26	1	Petra Christian University	ID	WR	1961
817	26	1	University of Papua New Guinea	PG	EN	1965
818	26	1	Kadir Has University	TR	TR	1997
819	26	1	Nakhon Phanom University	TH	TH	2005
820	25	1	University of Évora	PT	PT	1559
821	25	1	University of Louisville	US	EN	1798
822	25	1	N. I. Lobachevsky State University of Nizhny Novgorod	RU	RU	1916
823	25	1	Poznan University of Medical Sciences	PL	PL	1919
824	25	1	South China University of Technology	CN	ZH	1952
825	25	1	Harish-Chandra Research Institute	IN	HI	1965
826	25	1	Charles de Gaulle University – Lille III	FR	FR	1974
827	25	1	King Faisal University	SA	AR	1975
828	25	1	Mersin University	TR	TR	1992
829	25	1	National University of Laos	LA	WR	1996
830	25	1	University of Nottingham Malaysia Campus	MY	MS	2000
831	25	1	Princess of Naradhiwas University	TH	TH	2005
832	24	1	University of Modena and Reggio Emilia	IT	IT	1175
833	24	1	Shizuoka University	JP	JA	1949
834	24	1	Middlesex University	UK	EN	1973
835	24	1	Mahatma Gandhi Antarrashtriya Hindi Vishwavidyalaya	IN	HI	1997
836	24	1	University of Jendouba	TN	AR	2003
837	23	1	University of Poitiers	FR	FR	1431
838	23	1	University of Messina	IT	IT	1548
839	23	1	Newcastle University	UK	EN	1834
840	23	1	Fordham University	US	EN	1841
841	23	1	Ulster University	IE	EN	1865
842	23	1	Seoul National University Hospital	KR	KO	1885
843	23	1	Southwest Jiaotong University	CN	ZH	1896
844	23	1	University of the Ryukyus	JP	JA	1950
845	22	1	University of Guadalajara	MX	ES	1792
846	22	1	Bangor University	UK	EN	1884
847	22	1	University of Khartoum	SD	AR	1902
848	22	1	Gulbarga University	IN	HI	1980
849	22	1	Hanshin University	KR	KO	1980
850	21	2	University of Miami	US	EN	1925
851	21	1	University of L'Aquila	IT	IT	1596
852	21	1	College of William &amp; Mary	US	EN	1693
853	21	1	University of Nebraska–Lincoln	US	EN	1869
854	21	1	Shanghai University	CN	ZH	1922
855	21	1	Mangalore University	IN	HI	1980
856	21	1	National University of General Sarmiento	AR	ES	1993
857	20	1	University of Buenos Aires	AR	ES	1821
858	20	1	University of Scranton	US	EN	1888
859	20	1	Udmurt State University	RU	RU	1931
860	20	1	Sangmyung University	KR	KO	1937
861	20	1	Nagasaki University	JP	JA	1949
862	20	1	University of Brawijaya	ID	WR	1963
863	20	1	Rajiv Gandhi University of Health Sciences	IN	HI	1996
864	19	1	Riga Technical University	LV	WR	1862
865	19	1	North Carolina State University	US	EN	1887
866	19	1	Kagoshima University	JP	JA	1949
867	19	1	State University of Malang	ID	WR	1954
868	19	1	Federal University of Ceará	BR	PT	1954
869	19	1	Technical University of Dortmund	DE	DE	1968
870	19	1	University of Toulouse II – Le Mirail	FR	FR	1974
871	19	1	International School for Advanced Studies	IT	IT	1978
872	19	1	University of Nicosia	CY	EL	1980
873	19	1	Kuvempu University	IN	HI	1987
874	19	1	Başkent University	TR	TR	1994
875	18	2	University of Sheffield	UK	EN	1828
876	18	1	University of Wales, Lampeter	UK	EN	1822
877	18	1	Aberystwyth University	UK	EN	1872
878	18	1	Hirosaki University	JP	JA	1949
879	18	1	Indian Institute of Technology Kharagpur	IN	HI	1951
880	18	1	Ajou University	KR	KO	1973
881	18	1	Cumhuriyet University	TR	TR	1973
882	18	1	South Valley University	EG	AR	1995
883	17	1	Lille University of Science and Technology	FR	FR	1854
884	17	1	Howard University	US	EN	1867
885	17	1	Yamagata University	JP	JA	1878
886	17	1	DePaul University	US	EN	1898
887	17	1	University of Alberta	CA	EN	1908
888	17	1	Rashtrasant Tukadoji Maharaj Nagpur University	IN	HI	1923
889	17	1	Technical University of Lisbon	PT	PT	1930
890	17	1	George Mason University	US	EN	1957
891	17	1	University of Talca	CL	ES	1981
892	16	1	Osaka Prefecture University	JP	JA	1883
893	16	1	Pathumwan Institute of Technology	TH	TH	1932
894	16	1	Tata Institute of Social Sciences	IN	HI	1936
895	16	1	Stony Brook University	US	EN	1957
896	16	1	University of Central Florida	US	EN	1963
897	16	1	Eskişehir Osmangazi University	TR	TR	1993
898	16	1	Manouba University	TN	AR	2000
899	15	1	Rissho University	JP	JA	1580
900	15	1	Heriot-Watt University	UK	EN	1821
901	15	1	Central University of Ecuador	EC	ES	1826
902	15	1	London Metropolitan University	UK	EN	1848
903	15	1	Keimyung University	KR	KO	1899
904	15	1	Moscow Institute of Steel and Alloys	RU	RU	1918
905	15	1	Shiraz University of Medical Sciences	IR	FA	1949
906	15	1	Lancaster University	UK	EN	1964
907	15	1	Christ University	IN	HI	1969
908	15	1	University of Cumbria	UK	EN	2007
909	14	1	Tomsk Polytechnic University	RU	RU	1896
910	14	1	University of Trieste	IT	IT	1924
911	14	1	Gujarat University	IN	HI	1949
912	14	1	University of Benghazi	LY	AR	1955
913	14	1	University of Bayreuth	DE	DE	1975
914	14	1	University of East London	UK	EN	1992
915	13	1	École normale supérieure	FR	FR	1826
916	13	1	Chalmers University of Technology	SE	SV	1829
917	13	1	École centrale de Lille	FR	FR	1854
918	13	1	University of Puerto Rico	PR	ES	1903
919	13	1	Russian National Research Medical University	RU	RU	1906
920	13	1	Tokyo Medical and Dental University	JP	JA	1928
921	13	1	Kyungsung University	KR	KO	1955
922	13	1	Sana'a University	YE	AR	1970
923	13	1	Manipur University	IN	HI	1980
924	13	1	Al-Quds University	PS	AR	1984
925	13	1	University of Technology, Sydney	AU	EN	1988
926	12	1	University of Parma	IT	IT	1117
927	12	1	University of the Andes (Venezuela)	VE	ES	1810
928	12	1	Royal Institute of Technology	SE	SV	1827
929	12	1	Yerevan State University	AM	WR	1919
930	12	1	National Taiwan University	TW	ZH	1928
931	12	1	Chinese University of Hong Kong	CN	ZH	1963
932	12	1	University of Bath	UK	EN	1966
933	12	1	Chhatrapati Shahu Ji Maharaj University	IN	HI	1966
934	12	1	University of Calgary	CA	EN	1966
935	12	1	National Defense Medical College	JP	JA	1973
936	12	1	Ondokuz Mayıs University	TR	TR	1975
937	11	1	University of Aberdeen	UK	EN	1495
938	11	1	University of Massachusetts	US	EN	1863
939	11	1	University of Concepción	CL	ES	1919
940	11	1	Federal University of Paraíba	BR	PT	1934
941	11	1	Siam University	TH	TH	1965
942	11	1	Eurasia International University	AM	WR	1996
943	11	1	Dev Sanskriti Vishwavidyalaya	IN	HI	2002
944	11	1	Nile University	EG	AR	2006
945	10	1	University of Granada	ES	ES	1531
946	10	1	Trinity College, Oxford	UK	EN	1555
947	10	1	Dalhousie University	CA	EN	1818
948	10	1	Ho Chi Minh City University of Architecture	VN	VI	1924
949	10	1	Bhatkhande Music Institute	IN	HI	1926
950	9	2	University of Sunderland	UK	EN	1992
951	9	1	University of Erfurt	DE	DE	1389
952	9	1	University of Bucharest	RO	WR	1864
953	9	1	École normale supérieure de Lyon	FR	FR	1880
954	9	1	Annamalai University	IN	HI	1929
955	9	1	Kyungnam University	KR	KO	1946
956	9	1	University of North Carolina at Wilmington	US	EN	1947
957	9	1	Tokyo City University	JP	JA	1949
958	9	1	National University of the Northeast	AR	ES	1956
959	9	1	University of Tripoli	LY	AR	1957
960	8	1	University of Rhode Island	US	EN	1892
961	8	1	University of St. Gallen	CH	DE	1898
962	8	1	Southern Federal University	RU	RU	1915
963	8	1	University of Texas MD Anderson Cancer Center	US	EN	1941
964	8	1	Jeonju University	KR	KO	1964
965	8	1	Da Nang University of Technology	VN	VI	1976
966	8	1	Assam University	IN	HI	1994
967	7	1	Irkutsk State University	RU	RU	1918
968	7	1	Andalas University	ID	WR	1955
969	7	1	National Institute of Technology, Rourkela	IN	HI	1961
970	7	1	University of California, Irvine	US	EN	1965
971	7	1	Technical University of Hamburg	DE	DE	1978
972	7	1	University of Macau	CN	ZH	1981
973	6	1	University of Lleida	ES	ES	1297
974	6	1	École normale supérieure de Cachan	FR	FR	1892
975	6	1	Guizhou University	CN	ZH	1902
976	6	1	University of California, Davis	US	EN	1905
977	6	1	Chonbuk National University	KR	KO	1947
978	6	1	Heilbronn University	DE	DE	1961
979	6	1	University of Victoria	CA	EN	1963
980	6	1	University of Shizuoka	JP	JA	1987
981	6	1	Integral University (Lucknow)	IN	HI	1998
982	6	1	Saint Petersburg State University of Economics	RU	RU	2012
983	5	1	Iowa State University	US	EN	1858
984	5	1	Autonomous University of Sinaloa	MX	ES	1873
985	5	1	University of Toyama	JP	JA	1875
986	5	1	Saint Petersburg State University of Information Technologies, Mechanics and Optics	RU	RU	1900
987	5	1	Henan University	CN	ZH	1912
988	5	1	University of Economics, Prague	CZ	WR	1919
989	5	1	Boise State University	US	EN	1932
990	5	1	University of Nice Sophia Antipolis	FR	FR	1965
991	5	1	University of Mosul	IQ	AR	1967
992	4	1	University of Hohenheim	DE	DE	1818
993	4	1	University of Texas Medical Branch	US	EN	1891
994	4	1	University of Ez-Zitouna	TN	AR	1956
995	4	1	University of Limoges	FR	FR	1968
996	3	1	University of Music and Performing Arts, Vienna	AT	DE	1817
997	3	1	University of Humanistic Studies	NL	NL	1898
998	3	1	Chongqing University	CN	ZH	1929
999	3	1	University of Tokushima	JP	JA	1949
1000	3	1	University of Southampton	UK	EN	1952
1001	3	1	Indian Institute of Technology Delhi	IN	HI	1961
1002	3	1	Royal University of Phnom Penh	KH	WR	1964
1003	3	1	Binus University	ID	WR	1974
1004	3	1	Kafrelsheikh University	EG	AR	2006
1005	2	1	University of Zaragoza	ES	ES	1542
1006	2	1	Boston College	US	EN	1863
1007	2	1	Pace University	US	EN	1906
1008	2	1	Bashkir State University	RU	RU	1909
1009	2	1	Chiba Institute of Technology	JP	JA	1929
1010	2	1	Gunma University	JP	JA	1949
1011	2	1	University of Science and Technology Beijing	CN	ZH	1952
1012	2	1	University of Trento	IT	IT	1962
1013	2	1	University of Lorraine	FR	FR	2012
1014	1	1	Hamline University	US	EN	1854
1015	1	1	University of Kentucky	US	EN	1865
1016	1	1	Kagawa University	JP	JA	1874
1017	1	1	University of Texas at Arlington	US	EN	1895
1018	1	1	Federal University of Amazonas	BR	PT	1909
1019	1	1	University of Economics in Katowice	PL	PL	1937
1020	1	1	École nationale de l'aviation civile	FR	FR	1949
1021	1	1	China University of Petroleum	CN	ZH	1953
1022	1	1	Catholic University of Eichstätt-Ingolstadt	DE	DE	1980
1023	1	1	Babasaheb Bhimrao Ambedkar University	IN	HI	1996
1024	1	1	Istanbul Aydın University	TR	TR	2003
1025	1	1	Aalto University	FI	WR	2010
